,animal,correct,group,valid,trial,trial_type,training_type,detailed_trial_type
1061,39.0,1.0,control,True,101.0,training,late training,late training
1062,39.0,1.0,control,True,102.0,training,late training,late training
1063,39.0,1.0,control,True,103.0,training,late training,late training
1064,39.0,0.0,control,True,104.0,training,late training,late training
1065,39.0,1.0,control,True,105.0,training,late training,late training
1066,39.0,1.0,control,True,106.0,training,late training,late training
1067,39.0,1.0,control,True,107.0,training,late training,late training
1068,39.0,1.0,control,True,108.0,training,late training,late training
1069,39.0,1.0,control,True,109.0,training,late training,late training
1070,39.0,1.0,control,True,110.0,training,late training,late training
1071,39.0,1.0,control,True,111.0,training,late training,late training
1072,39.0,1.0,control,True,112.0,training,late training,late training
1073,39.0,1.0,control,True,113.0,training,late training,late training
1074,39.0,1.0,control,True,114.0,training,late training,late training
1075,39.0,1.0,control,True,115.0,training,late training,late training
1076,39.0,1.0,control,True,116.0,training,late training,late training
1077,39.0,1.0,control,True,117.0,training,late training,late training
1078,39.0,1.0,control,True,118.0,training,late training,late training
1079,39.0,1.0,control,True,119.0,training,late training,late training
1080,39.0,1.0,control,True,120.0,training,late training,late training
1081,39.0,1.0,control,True,121.0,training,late training,late training
1082,39.0,1.0,control,True,122.0,training,late training,late training
1083,39.0,1.0,control,True,123.0,training,late training,late training
1084,39.0,1.0,control,True,124.0,training,late training,late training
1085,39.0,1.0,control,True,125.0,training,late training,late training
1086,39.0,1.0,control,True,126.0,training,late training,late training
1087,39.0,1.0,control,True,127.0,training,late training,late training
1088,39.0,1.0,control,True,128.0,training,late training,late training
1089,39.0,1.0,control,True,129.0,training,late training,late training
1090,39.0,1.0,control,True,130.0,training,late training,late training
1091,39.0,1.0,control,True,131.0,training,late training,late training
1092,39.0,1.0,control,True,132.0,training,late training,late training
1093,39.0,1.0,control,True,133.0,training,late training,late training
1094,39.0,1.0,control,True,134.0,training,late training,late training
1095,39.0,0.0,control,False,135.0,training,late training,late training
1096,39.0,0.0,control,False,136.0,training,late training,late training
1097,39.0,0.0,control,False,137.0,training,late training,late training
1098,39.0,0.0,control,False,138.0,training,late training,late training
1099,39.0,0.0,control,False,139.0,training,late training,late training
1100,39.0,0.0,control,False,140.0,training,late training,late training
1101,39.0,0.0,control,False,141.0,training,late training,late training
1102,39.0,0.0,control,False,142.0,training,late training,late training
1103,39.0,0.0,control,False,143.0,training,late training,late training
1104,39.0,0.0,control,False,144.0,training,late training,late training
1105,39.0,0.0,control,False,145.0,training,late training,late training
1106,39.0,0.0,control,False,146.0,training,late training,late training
1107,39.0,0.0,control,False,147.0,training,late training,late training
1108,39.0,0.0,control,False,148.0,training,late training,late training
1109,39.0,0.0,control,False,149.0,training,late training,late training
1110,39.0,0.0,control,False,150.0,training,late training,late training
1111,39.0,0.0,control,False,151.0,training,late training,late training
1112,39.0,0.0,control,False,152.0,training,late training,late training
1113,39.0,0.0,control,False,153.0,training,late training,late training
1114,39.0,0.0,control,False,154.0,training,late training,late training
1115,39.0,0.0,control,True,155.0,late test,test,late test
1116,39.0,0.0,control,True,156.0,late test,test,late test
1117,39.0,1.0,control,True,157.0,late test,test,late test
1118,39.0,0.0,control,True,158.0,late test,test,late test
1119,39.0,1.0,control,True,159.0,late test,test,late test
1120,24.0,0.0,cie,True,0.0,training,early training,early training
1121,24.0,0.0,cie,True,1.0,training,early training,early training
1122,24.0,0.0,cie,True,2.0,training,early training,early training
1123,24.0,0.0,cie,True,3.0,training,early training,early training
1124,24.0,0.0,cie,True,4.0,training,early training,early training
1125,24.0,0.0,cie,True,5.0,training,early training,early training
1126,24.0,0.0,cie,True,6.0,training,early training,early training
1127,24.0,1.0,cie,True,7.0,training,early training,early training
1128,24.0,1.0,cie,True,8.0,training,early training,early training
1129,24.0,1.0,cie,True,9.0,training,early training,early training
1130,24.0,0.0,cie,True,10.0,training,early training,early training
1131,24.0,0.0,cie,True,11.0,training,early training,early training
1132,24.0,1.0,cie,True,12.0,training,early training,early training
1133,24.0,0.0,cie,True,13.0,training,early training,early training
1134,24.0,1.0,cie,True,14.0,training,early training,early training
1135,24.0,0.0,cie,True,15.0,training,early training,early training
1136,24.0,0.0,cie,True,16.0,training,early training,early training
1137,24.0,1.0,cie,True,17.0,training,early training,early training
1138,24.0,1.0,cie,True,18.0,training,early training,early training
1139,24.0,0.0,cie,True,19.0,training,early training,early training
1140,24.0,0.0,cie,True,20.0,training,early training,early training
1141,24.0,1.0,cie,True,21.0,training,early training,early training
1142,24.0,1.0,cie,True,22.0,training,early training,early training
1143,24.0,1.0,cie,True,23.0,training,early training,early training
1144,24.0,0.0,cie,True,24.0,training,early training,early training
1145,24.0,0.0,cie,True,25.0,training,early training,early training
1146,24.0,0.0,cie,True,26.0,training,early training,early training
1147,24.0,0.0,cie,True,27.0,training,early training,early training
1148,24.0,1.0,cie,True,28.0,training,early training,early training
1149,24.0,1.0,cie,True,29.0,training,early training,early training
1150,24.0,1.0,cie,True,30.0,training,early training,early training
1151,24.0,1.0,cie,True,31.0,training,early training,early training
1152,24.0,1.0,cie,True,32.0,training,early training,early training
1153,24.0,0.0,cie,True,33.0,training,early training,early training
1154,24.0,0.0,cie,True,34.0,training,early training,early training
1155,24.0,0.0,cie,True,35.0,training,early training,early training
1156,24.0,0.0,cie,True,36.0,training,early training,early training
1157,24.0,1.0,cie,True,37.0,training,early training,early training
1158,24.0,0.0,cie,True,38.0,training,early training,early training
1159,24.0,0.0,cie,True,39.0,training,early training,early training
1160,24.0,0.0,cie,True,40.0,training,early training,early training
1161,24.0,1.0,cie,True,41.0,training,early training,early training
1162,24.0,1.0,cie,True,42.0,training,early training,early training
1163,24.0,1.0,cie,True,43.0,training,early training,early training
1164,24.0,1.0,cie,True,44.0,training,early training,early training
1165,24.0,0.0,cie,True,45.0,training,early training,early training
1166,24.0,1.0,cie,True,46.0,training,early training,early training
1167,24.0,1.0,cie,True,47.0,training,early training,early training
1168,24.0,1.0,cie,True,48.0,training,early training,early training
1169,24.0,0.0,cie,True,49.0,training,early training,early training
1170,24.0,1.0,cie,True,50.0,training,early training,early training
1171,24.0,1.0,cie,True,51.0,training,early training,early training
1172,24.0,1.0,cie,True,52.0,training,early training,early training
1173,24.0,1.0,cie,True,53.0,training,early training,early training
1174,24.0,1.0,cie,True,54.0,training,early training,early training
1175,24.0,1.0,cie,True,55.0,training,early training,early training
1176,24.0,1.0,cie,True,56.0,training,early training,early training
1177,24.0,1.0,cie,True,57.0,training,early training,early training
1178,24.0,1.0,cie,True,58.0,training,early training,early training
1179,24.0,1.0,cie,True,59.0,training,early training,early training
1180,24.0,0.0,cie,False,60.0,training,early training,early training
1181,24.0,0.0,cie,False,61.0,training,early training,early training
1182,24.0,0.0,cie,False,62.0,training,early training,early training
1183,24.0,0.0,cie,False,63.0,training,early training,early training
1184,24.0,0.0,cie,False,64.0,training,early training,early training
1185,24.0,0.0,cie,False,65.0,training,early training,early training
1186,24.0,0.0,cie,False,66.0,training,early training,early training
1187,24.0,0.0,cie,False,67.0,training,early training,early training
1188,24.0,0.0,cie,False,68.0,training,early training,early training
1189,24.0,0.0,cie,False,69.0,training,early training,early training
1190,24.0,0.0,cie,False,70.0,training,early training,early training
1191,24.0,0.0,cie,False,71.0,training,early training,early training
1192,24.0,0.0,cie,False,72.0,training,early training,early training
1193,24.0,0.0,cie,False,73.0,training,early training,early training
1194,24.0,0.0,cie,False,74.0,training,early training,early training
1195,24.0,0.0,cie,True,75.0,early test,test,early test
1196,24.0,0.0,cie,True,76.0,early test,test,early test
1197,24.0,1.0,cie,True,77.0,early test,test,early test
1198,24.0,0.0,cie,True,78.0,early test,test,early test
1199,24.0,0.0,cie,True,79.0,early test,test,early test
1200,24.0,0.0,cie,True,80.0,training,late training,late training
1201,24.0,1.0,cie,True,81.0,training,late training,late training
1202,24.0,1.0,cie,True,82.0,training,late training,late training
1203,24.0,1.0,cie,True,83.0,training,late training,late training
1204,24.0,1.0,cie,True,84.0,training,late training,late training
1205,24.0,1.0,cie,True,85.0,training,late training,late training
1206,24.0,1.0,cie,True,86.0,training,late training,late training
1207,24.0,1.0,cie,True,87.0,training,late training,late training
1208,24.0,1.0,cie,True,88.0,training,late training,late training
1209,24.0,1.0,cie,True,89.0,training,late training,late training
1210,24.0,1.0,cie,True,90.0,training,late training,late training
1211,24.0,1.0,cie,True,91.0,training,late training,late training
1212,24.0,1.0,cie,True,92.0,training,late training,late training
1213,24.0,1.0,cie,True,93.0,training,late training,late training
1214,24.0,1.0,cie,True,94.0,training,late training,late training
1215,24.0,1.0,cie,True,95.0,training,late training,late training
1216,24.0,1.0,cie,True,96.0,training,late training,late training
1217,24.0,1.0,cie,True,97.0,training,late training,late training
1218,24.0,1.0,cie,True,98.0,training,late training,late training
1219,24.0,1.0,cie,True,99.0,training,late training,late training
1220,24.0,1.0,cie,True,100.0,training,late training,late training
1221,24.0,1.0,cie,True,101.0,training,late training,late training
1222,24.0,1.0,cie,True,102.0,training,late training,late training
1223,24.0,1.0,cie,True,103.0,training,late training,late training
1224,24.0,1.0,cie,True,104.0,training,late training,late training
1225,24.0,1.0,cie,True,105.0,training,late training,late training
1226,24.0,1.0,cie,True,106.0,training,late training,late training
1227,24.0,1.0,cie,True,107.0,training,late training,late training
1228,24.0,1.0,cie,True,108.0,training,late training,late training
1229,24.0,1.0,cie,True,109.0,training,late training,late training
1230,24.0,1.0,cie,True,110.0,training,late training,late training
1231,24.0,1.0,cie,True,111.0,training,late training,late training
1232,24.0,1.0,cie,True,112.0,training,late training,late training
1233,24.0,1.0,cie,True,113.0,training,late training,late training
1234,24.0,0.0,cie,True,114.0,training,late training,late training
1235,24.0,1.0,cie,True,115.0,training,late training,late training
1236,24.0,1.0,cie,True,116.0,training,late training,late training
1237,24.0,1.0,cie,True,117.0,training,late training,late training
1238,24.0,1.0,cie,True,118.0,training,late training,late training
1239,24.0,1.0,cie,True,119.0,training,late training,late training
1240,24.0,1.0,cie,True,120.0,training,late training,late training
1241,24.0,1.0,cie,True,121.0,training,late training,late training
1242,24.0,0.0,cie,True,122.0,training,late training,late training
1243,24.0,1.0,cie,True,123.0,training,late training,late training
1244,24.0,1.0,cie,True,124.0,training,late training,late training
1245,24.0,1.0,cie,True,125.0,training,late training,late training
1246,24.0,1.0,cie,True,126.0,training,late training,late training
1247,24.0,1.0,cie,True,127.0,training,late training,late training
1248,24.0,1.0,cie,True,128.0,training,late training,late training
1249,24.0,1.0,cie,True,129.0,training,late training,late training
1250,24.0,0.0,cie,False,130.0,training,late training,late training
1251,24.0,0.0,cie,False,131.0,training,late training,late training
1252,24.0,0.0,cie,False,132.0,training,late training,late training
1253,24.0,0.0,cie,False,133.0,training,late training,late training
1254,24.0,0.0,cie,False,134.0,training,late training,late training
1255,24.0,0.0,cie,False,135.0,training,late training,late training
1256,24.0,0.0,cie,False,136.0,training,late training,late training
1257,24.0,0.0,cie,False,137.0,training,late training,late training
1258,24.0,0.0,cie,False,138.0,training,late training,late training
1259,24.0,0.0,cie,False,139.0,training,late training,late training
1260,24.0,0.0,cie,False,140.0,training,late training,late training
1261,24.0,0.0,cie,False,141.0,training,late training,late training
1262,24.0,0.0,cie,False,142.0,training,late training,late training
1263,24.0,0.0,cie,False,143.0,training,late training,late training
1264,24.0,0.0,cie,False,144.0,training,late training,late training
1265,24.0,0.0,cie,False,145.0,training,late training,late training
1266,24.0,0.0,cie,False,146.0,training,late training,late training
1267,24.0,0.0,cie,False,147.0,training,late training,late training
1268,24.0,0.0,cie,False,148.0,training,late training,late training
1269,24.0,0.0,cie,False,149.0,training,late training,late training
1270,24.0,0.0,cie,False,150.0,training,late training,late training
1271,24.0,0.0,cie,False,151.0,training,late training,late training
1272,24.0,0.0,cie,False,152.0,training,late training,late training
1273,24.0,0.0,cie,False,153.0,training,late training,late training
1274,24.0,0.0,cie,False,154.0,training,late training,late training
1275,24.0,0.0,cie,True,155.0,late test,test,late test
1276,24.0,0.0,cie,True,156.0,late test,test,late test
1277,24.0,1.0,cie,True,157.0,late test,test,late test
1278,24.0,1.0,cie,True,158.0,late test,test,late test
1279,24.0,0.0,cie,True,159.0,late test,test,late test
1280,25.0,0.0,cie,True,0.0,training,early training,early training
1281,25.0,0.0,cie,True,1.0,training,early training,early training
1282,25.0,0.0,cie,True,2.0,training,early training,early training
1283,25.0,1.0,cie,True,3.0,training,early training,early training
1284,25.0,1.0,cie,True,4.0,training,early training,early training
1285,25.0,0.0,cie,True,5.0,training,early training,early training
1286,25.0,1.0,cie,True,6.0,training,early training,early training
1287,25.0,1.0,cie,True,7.0,training,early training,early training
1288,25.0,1.0,cie,True,8.0,training,early training,early training
1289,25.0,1.0,cie,True,9.0,training,early training,early training
1290,25.0,0.0,cie,True,10.0,training,early training,early training
1291,25.0,1.0,cie,True,11.0,training,early training,early training
1292,25.0,1.0,cie,True,12.0,training,early training,early training
1293,25.0,1.0,cie,True,13.0,training,early training,early training
1294,25.0,1.0,cie,True,14.0,training,early training,early training
1295,25.0,0.0,cie,False,15.0,training,early training,early training
1296,25.0,0.0,cie,False,16.0,training,early training,early training
1297,25.0,0.0,cie,False,17.0,training,early training,early training
1298,25.0,0.0,cie,False,18.0,training,early training,early training
1299,25.0,0.0,cie,False,19.0,training,early training,early training
1300,25.0,0.0,cie,False,20.0,training,early training,early training
1301,25.0,0.0,cie,False,21.0,training,early training,early training
1302,25.0,0.0,cie,False,22.0,training,early training,early training
1303,25.0,0.0,cie,False,23.0,training,early training,early training
1304,25.0,0.0,cie,False,24.0,training,early training,early training
1305,25.0,0.0,cie,False,25.0,training,early training,early training
1306,25.0,0.0,cie,False,26.0,training,early training,early training
1307,25.0,0.0,cie,False,27.0,training,early training,early training
1308,25.0,0.0,cie,False,28.0,training,early training,early training
1309,25.0,0.0,cie,False,29.0,training,early training,early training
1310,25.0,0.0,cie,False,30.0,training,early training,early training
1311,25.0,0.0,cie,False,31.0,training,early training,early training
1312,25.0,0.0,cie,False,32.0,training,early training,early training
1313,25.0,0.0,cie,False,33.0,training,early training,early training
1314,25.0,0.0,cie,False,34.0,training,early training,early training
1315,25.0,0.0,cie,False,35.0,training,early training,early training
1316,25.0,0.0,cie,False,36.0,training,early training,early training
1317,25.0,0.0,cie,False,37.0,training,early training,early training
1318,25.0,0.0,cie,False,38.0,training,early training,early training
1319,25.0,0.0,cie,False,39.0,training,early training,early training
1320,25.0,0.0,cie,False,40.0,training,early training,early training
1321,25.0,0.0,cie,False,41.0,training,early training,early training
1322,25.0,0.0,cie,False,42.0,training,early training,early training
1323,25.0,0.0,cie,False,43.0,training,early training,early training
1324,25.0,0.0,cie,False,44.0,training,early training,early training
1325,25.0,0.0,cie,False,45.0,training,early training,early training
1326,25.0,0.0,cie,False,46.0,training,early training,early training
1327,25.0,0.0,cie,False,47.0,training,early training,early training
1328,25.0,0.0,cie,False,48.0,training,early training,early training
1329,25.0,0.0,cie,False,49.0,training,early training,early training
1330,25.0,0.0,cie,False,50.0,training,early training,early training
1331,25.0,0.0,cie,False,51.0,training,early training,early training
1332,25.0,0.0,cie,False,52.0,training,early training,early training
1333,25.0,0.0,cie,False,53.0,training,early training,early training
1334,25.0,0.0,cie,False,54.0,training,early training,early training
1335,25.0,0.0,cie,False,55.0,training,early training,early training
1336,25.0,0.0,cie,False,56.0,training,early training,early training
1337,25.0,0.0,cie,False,57.0,training,early training,early training
1338,25.0,0.0,cie,False,58.0,training,early training,early training
1339,25.0,0.0,cie,False,59.0,training,early training,early training
1340,25.0,0.0,cie,False,60.0,training,early training,early training
1341,25.0,0.0,cie,False,61.0,training,early training,early training
1342,25.0,0.0,cie,False,62.0,training,early training,early training
1343,25.0,0.0,cie,False,63.0,training,early training,early training
1344,25.0,0.0,cie,False,64.0,training,early training,early training
1345,25.0,0.0,cie,False,65.0,training,early training,early training
1346,25.0,0.0,cie,False,66.0,training,early training,early training
1347,25.0,0.0,cie,False,67.0,training,early training,early training
1348,25.0,0.0,cie,False,68.0,training,early training,early training
1349,25.0,0.0,cie,False,69.0,training,early training,early training
1350,25.0,0.0,cie,False,70.0,training,early training,early training
1351,25.0,0.0,cie,False,71.0,training,early training,early training
1352,25.0,0.0,cie,False,72.0,training,early training,early training
1353,25.0,0.0,cie,False,73.0,training,early training,early training
1354,25.0,0.0,cie,False,74.0,training,early training,early training
1355,25.0,0.0,cie,True,75.0,early test,test,early test
1356,25.0,1.0,cie,True,76.0,early test,test,early test
1357,25.0,0.0,cie,True,77.0,early test,test,early test
1358,25.0,0.0,cie,True,78.0,early test,test,early test
1359,25.0,0.0,cie,True,79.0,early test,test,early test
1360,25.0,1.0,cie,True,80.0,training,late training,late training
1361,25.0,1.0,cie,True,81.0,training,late training,late training
1362,25.0,1.0,cie,True,82.0,training,late training,late training
1363,25.0,0.0,cie,True,83.0,training,late training,late training
1364,25.0,0.0,cie,True,84.0,training,late training,late training
1365,25.0,1.0,cie,True,85.0,training,late training,late training
1366,25.0,1.0,cie,True,86.0,training,late training,late training
1367,25.0,1.0,cie,True,87.0,training,late training,late training
1368,25.0,1.0,cie,True,88.0,training,late training,late training
1369,25.0,1.0,cie,True,89.0,training,late training,late training
1370,25.0,1.0,cie,True,90.0,training,late training,late training
1371,25.0,1.0,cie,True,91.0,training,late training,late training
1372,25.0,1.0,cie,True,92.0,training,late training,late training
1373,25.0,1.0,cie,True,93.0,training,late training,late training
1374,25.0,1.0,cie,True,94.0,training,late training,late training
1375,25.0,1.0,cie,True,95.0,training,late training,late training
1376,25.0,1.0,cie,True,96.0,training,late training,late training
1377,25.0,1.0,cie,True,97.0,training,late training,late training
1378,25.0,1.0,cie,True,98.0,training,late training,late training
1379,25.0,1.0,cie,True,99.0,training,late training,late training
1380,25.0,1.0,cie,True,100.0,training,late training,late training
1381,25.0,1.0,cie,True,101.0,training,late training,late training
1382,25.0,1.0,cie,True,102.0,training,late training,late training
1383,25.0,1.0,cie,True,103.0,training,late training,late training
1384,25.0,1.0,cie,True,104.0,training,late training,late training
1385,25.0,1.0,cie,True,105.0,training,late training,late training
1386,25.0,1.0,cie,True,106.0,training,late training,late training
1387,25.0,1.0,cie,True,107.0,training,late training,late training
1388,25.0,1.0,cie,True,108.0,training,late training,late training
1389,25.0,1.0,cie,True,109.0,training,late training,late training
1390,25.0,1.0,cie,True,110.0,training,late training,late training
1391,25.0,1.0,cie,True,111.0,training,late training,late training
1392,25.0,1.0,cie,True,112.0,training,late training,late training
1393,25.0,1.0,cie,True,113.0,training,late training,late training
1394,25.0,1.0,cie,True,114.0,training,late training,late training
1395,25.0,1.0,cie,True,115.0,training,late training,late training
1396,25.0,1.0,cie,True,116.0,training,late training,late training
1397,25.0,1.0,cie,True,117.0,training,late training,late training
1398,25.0,1.0,cie,True,118.0,training,late training,late training
1399,25.0,1.0,cie,True,119.0,training,late training,late training
1400,25.0,1.0,cie,True,120.0,training,late training,late training
1401,25.0,1.0,cie,True,121.0,training,late training,late training
1402,25.0,1.0,cie,True,122.0,training,late training,late training
1403,25.0,1.0,cie,True,123.0,training,late training,late training
1404,25.0,1.0,cie,True,124.0,training,late training,late training
1405,25.0,1.0,cie,True,125.0,training,late training,late training
1406,25.0,1.0,cie,True,126.0,training,late training,late training
1407,25.0,1.0,cie,True,127.0,training,late training,late training
1408,25.0,1.0,cie,True,128.0,training,late training,late training
1409,25.0,1.0,cie,True,129.0,training,late training,late training
1410,25.0,0.0,cie,False,130.0,training,late training,late training
1411,25.0,0.0,cie,False,131.0,training,late training,late training
1412,25.0,0.0,cie,False,132.0,training,late training,late training
1413,25.0,0.0,cie,False,133.0,training,late training,late training
1414,25.0,0.0,cie,False,134.0,training,late training,late training
1415,25.0,0.0,cie,False,135.0,training,late training,late training
1416,25.0,0.0,cie,False,136.0,training,late training,late training
1417,25.0,0.0,cie,False,137.0,training,late training,late training
1418,25.0,0.0,cie,False,138.0,training,late training,late training
1419,25.0,0.0,cie,False,139.0,training,late training,late training
1420,25.0,0.0,cie,False,140.0,training,late training,late training
1421,25.0,0.0,cie,False,141.0,training,late training,late training
1422,25.0,0.0,cie,False,142.0,training,late training,late training
1423,25.0,0.0,cie,False,143.0,training,late training,late training
1424,25.0,0.0,cie,False,144.0,training,late training,late training
1425,25.0,0.0,cie,False,145.0,training,late training,late training
1426,25.0,0.0,cie,False,146.0,training,late training,late training
1427,25.0,0.0,cie,False,147.0,training,late training,late training
1428,25.0,0.0,cie,False,148.0,training,late training,late training
1429,25.0,0.0,cie,False,149.0,training,late training,late training
1430,25.0,0.0,cie,False,150.0,training,late training,late training
1431,25.0,0.0,cie,False,151.0,training,late training,late training
1432,25.0,0.0,cie,False,152.0,training,late training,late training
1433,25.0,0.0,cie,False,153.0,training,late training,late training
1434,25.0,0.0,cie,False,154.0,training,late training,late training
1435,25.0,0.0,cie,True,155.0,late test,test,late test
1436,25.0,0.0,cie,True,156.0,late test,test,late test
1437,25.0,0.0,cie,True,157.0,late test,test,late test
1438,25.0,1.0,cie,True,158.0,late test,test,late test
1439,25.0,1.0,cie,True,159.0,late test,test,late test
1440,26.0,0.0,cie,True,0.0,training,early training,early training
1441,26.0,0.0,cie,True,1.0,training,early training,early training
1442,26.0,0.0,cie,True,2.0,training,early training,early training
1443,26.0,1.0,cie,True,3.0,training,early training,early training
1444,26.0,1.0,cie,True,4.0,training,early training,early training
1445,26.0,0.0,cie,True,5.0,training,early training,early training
1446,26.0,0.0,cie,True,6.0,training,early training,early training
1447,26.0,1.0,cie,True,7.0,training,early training,early training
1448,26.0,1.0,cie,True,8.0,training,early training,early training
1449,26.0,1.0,cie,True,9.0,training,early training,early training
1450,26.0,0.0,cie,True,10.0,training,early training,early training
1451,26.0,0.0,cie,True,11.0,training,early training,early training
1452,26.0,1.0,cie,True,12.0,training,early training,early training
1453,26.0,0.0,cie,True,13.0,training,early training,early training
1454,26.0,1.0,cie,True,14.0,training,early training,early training
1455,26.0,0.0,cie,True,15.0,training,early training,early training
1456,26.0,1.0,cie,True,16.0,training,early training,early training
1457,26.0,0.0,cie,True,17.0,training,early training,early training
1458,26.0,1.0,cie,True,18.0,training,early training,early training
1459,26.0,0.0,cie,True,19.0,training,early training,early training
1460,26.0,0.0,cie,True,20.0,training,early training,early training
1461,26.0,1.0,cie,True,21.0,training,early training,early training
1462,26.0,1.0,cie,True,22.0,training,early training,early training
1463,26.0,0.0,cie,True,23.0,training,early training,early training
1464,26.0,0.0,cie,True,24.0,training,early training,early training
1465,26.0,0.0,cie,True,25.0,training,early training,early training
1466,26.0,1.0,cie,True,26.0,training,early training,early training
1467,26.0,0.0,cie,True,27.0,training,early training,early training
1468,26.0,1.0,cie,True,28.0,training,early training,early training
1469,26.0,1.0,cie,True,29.0,training,early training,early training
1470,26.0,1.0,cie,True,30.0,training,early training,early training
1471,26.0,1.0,cie,True,31.0,training,early training,early training
1472,26.0,1.0,cie,True,32.0,training,early training,early training
1473,26.0,1.0,cie,True,33.0,training,early training,early training
1474,26.0,1.0,cie,True,34.0,training,early training,early training
1475,26.0,1.0,cie,True,35.0,training,early training,early training
1476,26.0,1.0,cie,True,36.0,training,early training,early training
1477,26.0,1.0,cie,True,37.0,training,early training,early training
1478,26.0,1.0,cie,True,38.0,training,early training,early training
1479,26.0,1.0,cie,True,39.0,training,early training,early training
1480,26.0,0.0,cie,False,40.0,training,early training,early training
1481,26.0,0.0,cie,False,41.0,training,early training,early training
1482,26.0,0.0,cie,False,42.0,training,early training,early training
1483,26.0,0.0,cie,False,43.0,training,early training,early training
1484,26.0,0.0,cie,False,44.0,training,early training,early training
1485,26.0,0.0,cie,False,45.0,training,early training,early training
1486,26.0,0.0,cie,False,46.0,training,early training,early training
1487,26.0,0.0,cie,False,47.0,training,early training,early training
1488,26.0,0.0,cie,False,48.0,training,early training,early training
1489,26.0,0.0,cie,False,49.0,training,early training,early training
1490,26.0,0.0,cie,False,50.0,training,early training,early training
1491,26.0,0.0,cie,False,51.0,training,early training,early training
1492,26.0,0.0,cie,False,52.0,training,early training,early training
1493,26.0,0.0,cie,False,53.0,training,early training,early training
1494,26.0,0.0,cie,False,54.0,training,early training,early training
1495,26.0,0.0,cie,False,55.0,training,early training,early training
1496,26.0,0.0,cie,False,56.0,training,early training,early training
1497,26.0,0.0,cie,False,57.0,training,early training,early training
1498,26.0,0.0,cie,False,58.0,training,early training,early training
1499,26.0,0.0,cie,False,59.0,training,early training,early training
1500,26.0,0.0,cie,False,60.0,training,early training,early training
1501,26.0,0.0,cie,False,61.0,training,early training,early training
1502,26.0,0.0,cie,False,62.0,training,early training,early training
1503,26.0,0.0,cie,False,63.0,training,early training,early training
1504,26.0,0.0,cie,False,64.0,training,early training,early training
1505,26.0,0.0,cie,False,65.0,training,early training,early training
1506,26.0,0.0,cie,False,66.0,training,early training,early training
1507,26.0,0.0,cie,False,67.0,training,early training,early training
1508,26.0,0.0,cie,False,68.0,training,early training,early training
1509,26.0,0.0,cie,False,69.0,training,early training,early training
1510,26.0,0.0,cie,False,70.0,training,early training,early training
1511,26.0,0.0,cie,False,71.0,training,early training,early training
1512,26.0,0.0,cie,False,72.0,training,early training,early training
1513,26.0,0.0,cie,False,73.0,training,early training,early training
1514,26.0,0.0,cie,False,74.0,training,early training,early training
1515,26.0,0.0,cie,True,75.0,early test,test,early test
1516,26.0,0.0,cie,True,76.0,early test,test,early test
1517,26.0,1.0,cie,True,77.0,early test,test,early test
1518,26.0,0.0,cie,True,78.0,early test,test,early test
1519,26.0,0.0,cie,True,79.0,early test,test,early test
1520,26.0,1.0,cie,True,80.0,training,late training,late training
1521,26.0,1.0,cie,True,81.0,training,late training,late training
1522,26.0,1.0,cie,True,82.0,training,late training,late training
1523,26.0,1.0,cie,True,83.0,training,late training,late training
1524,26.0,1.0,cie,True,84.0,training,late training,late training
1525,26.0,1.0,cie,True,85.0,training,late training,late training
1526,26.0,1.0,cie,True,86.0,training,late training,late training
1527,26.0,1.0,cie,True,87.0,training,late training,late training
1528,26.0,1.0,cie,True,88.0,training,late training,late training
1529,26.0,1.0,cie,True,89.0,training,late training,late training
1530,26.0,1.0,cie,True,90.0,training,late training,late training
1531,26.0,1.0,cie,True,91.0,training,late training,late training
1532,26.0,1.0,cie,True,92.0,training,late training,late training
1533,26.0,1.0,cie,True,93.0,training,late training,late training
1534,26.0,1.0,cie,True,94.0,training,late training,late training
1535,26.0,1.0,cie,True,95.0,training,late training,late training
1536,26.0,1.0,cie,True,96.0,training,late training,late training
1537,26.0,1.0,cie,True,97.0,training,late training,late training
1538,26.0,1.0,cie,True,98.0,training,late training,late training
1539,26.0,1.0,cie,True,99.0,training,late training,late training
1540,26.0,1.0,cie,True,100.0,training,late training,late training
1541,26.0,1.0,cie,True,101.0,training,late training,late training
1542,26.0,1.0,cie,True,102.0,training,late training,late training
1543,26.0,1.0,cie,True,103.0,training,late training,late training
1544,26.0,1.0,cie,True,104.0,training,late training,late training
1545,26.0,1.0,cie,True,105.0,training,late training,late training
1546,26.0,1.0,cie,True,106.0,training,late training,late training
1547,26.0,1.0,cie,True,107.0,training,late training,late training
1548,26.0,1.0,cie,True,108.0,training,late training,late training
1549,26.0,1.0,cie,True,109.0,training,late training,late training
1550,26.0,1.0,cie,True,110.0,training,late training,late training
1551,26.0,1.0,cie,True,111.0,training,late training,late training
1552,26.0,1.0,cie,True,112.0,training,late training,late training
1553,26.0,1.0,cie,True,113.0,training,late training,late training
1554,26.0,1.0,cie,True,114.0,training,late training,late training
1555,26.0,0.0,cie,True,115.0,training,late training,late training
1556,26.0,1.0,cie,True,116.0,training,late training,late training
1557,26.0,1.0,cie,True,117.0,training,late training,late training
1558,26.0,1.0,cie,True,118.0,training,late training,late training
1559,26.0,1.0,cie,True,119.0,training,late training,late training
1560,26.0,1.0,cie,True,120.0,training,late training,late training
